294,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420294201407081135.jpg
275,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420275201407081135.jpg
973,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420973201407081126.jpg
938,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420938201407081126.jpg
1381,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421381201407081121.jpg
686,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420686201407081130.jpg
907,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420907201407081127.jpg
1095,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421095201407081124.jpg
899,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420899201407081127.jpg
925,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420925201407081126.jpg
452,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420452201407081132.jpg
384,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420384201407081134.jpg
47,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420047201407081138.jpg
411,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420411201407081133.jpg
573,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420573201407081132.jpg
437,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420437201407081132.jpg
349,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420349201407081134.jpg
771,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420771201407081128.jpg
224,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420224201407081135.jpg
1265,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421265201407081122.jpg
448,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420448201407081132.jpg
28,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420028201407081138.jpg
1282,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421282201407081122.jpg
1281,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421281201407081122.jpg
594,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420594201407081131.jpg
870,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420870201407081127.jpg
1423,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421423201407081120.jpg
350,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420350201407081134.jpg
